client_id,went_back,variation
7655690,3,Test
7655773,32,Unknown
7655826,8,Test
7655906,0,Control
7655965,4,Unknown
7656234,5,Unknown
7656395,0,Unknown
7656424,3,Unknown
7656460,3,Control
7656464,3,Unknown
7656515,4,Test
7656563,0,Control
7656595,3,Unknown
7656667,3,Unknown
7656799,3,Control
7656867,2,Unknown
7656910,8,Unknown
7656954,3,Unknown
7656956,3,Test
7656967,3,Control
7656970,9,Unknown
7657117,1,Unknown
7657139,3,Unknown
7657181,3,Control
7657265,3,Test
7657287,10,Test
7657427,3,Test
7657499,6,Test
7657695,0,Unknown
7657706,4,Unknown
7657707,4,Control
7657713,11,Control
7657883,3,Unknown
7657895,3,Unknown
7657942,3,Test
7657953,3,Control
7658019,3,Unknown
7658196,13,Unknown
7658296,3,Control
7658396,3,Unknown
7658458,6,Unknown
7658496,3,Unknown
7658514,7,Unknown
7658536,4,Unknown
7658840,3,Unknown
7658860,0,Test
7658988,3,Unknown
7659249,7,Test
7659448,4,Unknown
7659529,3,Test
7659596,3,Unknown
7659645,3,Unknown
7659678,3,Unknown
7659974,3,Unknown
7660014,3,Unknown
7660275,5,Test
7660346,3,Unknown
7660455,3,Control
7660468,6,Unknown
7660579,3,Unknown
7660592,4,Unknown
7660664,4,Unknown
7660752,0,Unknown
7661110,3,Unknown
7661135,3,Control
7661169,3,Unknown
7661173,3,Unknown
7661252,7,Test
7661257,1,Unknown
7661288,5,Unknown
7661398,3,Unknown
7661493,3,Test
7661569,3,Unknown
7661574,3,Unknown
7661665,3,Unknown
7661679,3,Unknown
7661878,3,Unknown
7662546,4,Unknown
7662626,5,Unknown
7662689,3,Control
7662754,0,Test
7662789,4,Unknown
7662927,3,Control
7662990,5,Unknown
7663010,3,Unknown
7663095,3,Control
7663171,1,Unknown
7663184,6,Unknown
7663225,1,Unknown
7663237,3,Unknown
7663245,0,Control
7663280,7,Test
7663416,3,Unknown
7663730,3,Unknown
7663843,3,Control
7663994,3,Unknown
7664264,3,Unknown
7664307,7,Unknown
7664390,7,Unknown
7664566,4,Unknown
7664605,6,Control
7664780,3,Unknown
7664785,3,Unknown
7664820,3,Control
7664827,3,Unknown
7664930,1,Unknown
7664935,3,Control
7665043,2,Unknown
7665123,4,Unknown
7665301,3,Test
7665323,3,Test
7665420,3,Control
7665489,8,Unknown
7665546,3,Unknown
7665621,3,Unknown
7665722,1,Control
7665755,3,Unknown
7665773,3,Unknown
7665903,3,Test
7665960,3,Control
7666057,3,Unknown
7666218,1,Control
7666227,1,Unknown
7666322,4,Unknown
7666350,4,Unknown
7666355,1,Unknown
7666408,3,Unknown
7666447,3,Control
7666519,3,Control
7666536,5,Unknown
7666562,0,Unknown
7666622,15,Unknown
7666677,8,Test
7666795,3,Unknown
7666845,0,Test
7666847,1,Unknown
7666945,5,Unknown
7667185,3,Unknown
7667254,0,Unknown
7667358,3,Unknown
7667438,3,Unknown
7667625,4,Test
7667696,0,Unknown
7667798,3,Unknown
7668019,3,Unknown
7668109,2,Control
7668168,3,Unknown
7668231,11,Test
7668261,3,Unknown
7668514,3,Unknown
7668562,1,Test
7668656,3,Unknown
7668738,3,Test
7668747,3,Test
7668889,3,Unknown
7668948,17,Unknown
7669116,3,Unknown
7669125,5,Unknown
7669179,0,Unknown
7669299,3,Test
7669394,3,Unknown
7669500,3,Test
7669517,3,Unknown
7669585,3,Control
7669735,3,Unknown
7669775,0,Test
7669946,0,Unknown
7670038,3,Unknown
7670184,3,Unknown
7670396,0,Unknown
7670421,4,Test
7670663,3,Unknown
7670689,3,Test
7670792,3,Control
7670796,5,Control
7670811,0,Unknown
7670830,0,Control
7670841,1,Unknown
7670847,3,Control
7670919,3,Control
7671080,0,Unknown
7671133,1,Test
7671155,0,Unknown
7671162,0,Unknown
7671186,6,Unknown
7671296,3,Control
7671409,3,Test
7671616,3,Unknown
7671666,0,Unknown
7671778,2,Control
7672017,6,Unknown
7672037,4,Unknown
7672091,3,Unknown
7672119,3,Unknown
7672203,5,Unknown
7672220,3,Unknown
7672285,3,Unknown
7672291,3,Unknown
7672395,7,Unknown
7672495,3,Unknown
7672522,3,Test
7672551,3,Test
7672589,3,Unknown
7672634,6,Unknown
7672790,7,Test
7672883,2,Unknown
7672898,3,Test
7672918,3,Test
7672926,3,Control
7673131,3,Unknown
7673150,3,Test
7673166,3,Test
7673180,0,Unknown
7673436,1,Test
7673459,4,Unknown
7673546,4,Unknown
7673671,3,Unknown
7673677,4,Control
7673681,3,Test
7673842,7,Test
7673881,1,Control
7674066,3,Unknown
7674259,0,Unknown
7674299,3,Test
7674351,3,Unknown
7674410,3,Unknown
7674412,3,Unknown
7674464,3,Unknown
7674549,3,Unknown
7674595,3,Test
7674704,3,Control
7674801,8,Unknown
7674919,3,Unknown
7674939,1,Test
7674992,3,Unknown
7675087,0,Control
7675093,3,Test
7675141,3,Unknown
7675235,3,Unknown
7675264,3,Control
7675271,0,Control
7675311,6,Test
7675326,3,Control
7675431,0,Unknown
7675443,0,Unknown
7675577,0,Unknown
7675600,3,Unknown
7675645,4,Unknown
7675891,4,Unknown
7676006,10,Test
7676040,4,Unknown
7676064,1,Unknown
7676066,3,Unknown
7676234,3,Unknown
7676461,1,Unknown
7676562,13,Unknown
7676596,3,Unknown
7676611,3,Unknown
7676617,3,Test
7676651,5,Unknown
7676685,3,Control
7676865,3,Unknown
7676929,0,Test
7677015,3,Unknown
7677128,3,Control
7677234,5,Test
7677343,4,Test
7677373,0,Control
7677466,3,Test
7677496,3,Control
7677503,3,Test
7677605,3,Unknown
7677645,0,Unknown
7677849,0,Unknown
7678077,3,Test
7678301,6,Control
7678330,3,Unknown
7678410,3,Test
7678427,3,Unknown
7678493,1,Unknown
7678522,3,Test
7678525,4,Unknown
7678572,0,Unknown
7678618,6,Unknown
7678758,0,Test
7678771,5,Unknown
7678847,1,Test
7678894,10,Unknown
7678937,4,Test
7678969,5,Test
7678990,3,Unknown
7679143,3,Control
7679194,3,Unknown
7679198,0,Unknown
7679295,3,Test
7679326,0,Test
7679331,1,Test
7679335,0,Unknown
7679428,3,Control
7679440,3,Test
7679474,3,Unknown
7679615,8,Unknown
7679817,3,Control
7679868,6,Unknown
7679903,3,Control
7680044,1,Control
7680107,11,Control
7680140,5,Unknown
7680278,3,Control
7680445,3,Test
7680560,3,Control
7680650,3,Test
7680883,2,Test
7680970,0,Unknown
7680980,3,Test
7681302,3,Test
7681389,3,Unknown
7681410,3,Unknown
7681476,3,Control
7681542,3,Unknown
7681550,0,Unknown
7681602,3,Unknown
7681799,3,Unknown
7681842,5,Control
7681987,1,Unknown
7682073,3,Unknown
7682097,0,Unknown
7682230,3,Unknown
7682518,3,Unknown
7682575,3,Test
7682683,5,Unknown
7682700,3,Unknown
7682739,2,Unknown
7682918,4,Test
7683016,1,Unknown
7683063,3,Test
7683151,7,Control
7683255,3,Test
7683401,1,Unknown
7683493,3,Unknown
7683638,3,Control
7683740,0,Unknown
7683784,4,Unknown
7684097,4,Unknown
7684332,3,Test
7684461,1,Control
7684553,3,Unknown
7684920,3,Unknown
7684950,0,Control
7684999,3,Control
7685002,3,Test
7685031,3,Unknown
7685072,3,Unknown
7685083,3,Control
7685232,4,Unknown
7685242,3,Unknown
7685279,6,Control
7685319,15,Control
7685336,5,Unknown
7685375,4,Unknown
7685423,0,Unknown
7685503,3,Control
7685518,3,Unknown
7685659,2,Unknown
7685721,8,Unknown
7685747,3,Control
7685777,3,Unknown
7685859,3,Unknown
7685873,3,Test
7686034,2,Control
7686302,3,Unknown
7686341,0,Unknown
7686347,0,Unknown
7686453,8,Unknown
7686465,3,Control
7686541,4,Control
7686563,5,Unknown
7686586,5,Control
7686646,3,Unknown
7686656,2,Unknown
7686788,12,Unknown
7687057,5,Unknown
7687137,1,Unknown
7687196,3,Control
7687397,1,Control
7687625,0,Control
7687856,3,Unknown
7687882,4,Unknown
7687961,3,Control
7688039,3,Unknown
7688178,3,Unknown
7688624,3,Unknown
7688646,3,Control
7688715,0,Control
7688784,3,Control
7688859,4,Unknown
7689327,3,Control
7689349,3,Unknown
7689364,7,Test
7689474,3,Unknown
7689483,3,Unknown
7689541,3,Unknown
7689597,2,Test
7689864,3,Unknown
7689883,5,Unknown
7689911,3,Unknown
7689943,3,Unknown
7690062,4,Unknown
7690089,3,Unknown
7690250,9,Unknown
7690258,0,Unknown
7690370,3,Test
7690392,3,Unknown
7690393,5,Test
7690452,3,Test
7690469,7,Unknown
7690501,3,Unknown
7690528,3,Unknown
7690555,4,Unknown
7690616,2,Control
7690665,4,Unknown
7690673,3,Test
7690775,3,Control
7690792,5,Unknown
7690999,0,Control
7691294,0,Unknown
7691314,1,Test
7691349,3,Test
7691363,6,Control
7691372,3,Test
7691379,3,Unknown
7691504,3,Unknown
7691516,3,Control
7691784,0,Control
7691865,4,Test
7691913,0,Control
7691989,0,Unknown
7692003,3,Test
7692059,3,Test
7692149,3,Unknown
7692228,8,Unknown
7692324,4,Unknown
7692356,3,Unknown
7692361,0,Unknown
7692382,7,Test
7692477,3,Unknown
7692517,1,Unknown
7692525,6,Test
7692667,6,Unknown
7692672,5,Unknown
7692717,3,Unknown
7692759,4,Unknown
7692771,3,Unknown
7692783,0,Unknown
7692831,3,Unknown
7693057,4,Test
7693085,3,Test
7693287,3,Unknown
7693395,2,Test
7693434,3,Unknown
7693472,3,Unknown
7693589,3,Unknown
7693596,3,Test
7693643,1,Control
7693669,3,Control
7693731,4,Control
7693784,3,Unknown
7693903,0,Unknown
7693998,3,Unknown
7694067,0,Control
7694114,0,Unknown
7694163,0,Test
7694180,5,Control
7694185,5,Unknown
7694274,3,Control
7694434,3,Control
7694508,1,Test
7694604,3,Unknown
7694631,3,Test
7694800,3,Unknown
7694872,3,Unknown
7694912,4,Unknown
7695324,3,Unknown
7695338,2,Unknown
7695355,3,Unknown
7695417,2,Control
7695520,3,Unknown
7695537,3,Control
7695539,3,Test
7695602,3,Unknown
7695603,3,Unknown
7695645,2,Unknown
7695672,3,Control
7695829,0,Control
7695868,3,Test
7696017,0,Control
7696025,3,Unknown
7696026,5,Test
7696084,3,Test
7696106,3,Control
7696108,0,Unknown
7696177,3,Control
7696217,0,Unknown
7696329,3,Unknown
7696446,0,Test
7696529,3,Unknown
7696666,1,Control
7696674,3,Control
7696745,3,Unknown
7696806,4,Unknown
7696903,4,Unknown
7696999,3,Control
7697002,2,Unknown
7697099,0,Unknown
7697163,3,Unknown
7697189,3,Unknown
7697255,4,Test
7697450,3,Test
7697566,3,Test
7697675,1,Control
7697702,5,Test
7697829,4,Unknown
7697899,3,Control
7697945,3,Test
7698174,4,Control
7698179,3,Control
7698220,3,Control
7698312,3,Unknown
7698347,3,Control
7698473,0,Unknown
7698544,3,Control
7698782,3,Unknown
7698912,3,Unknown
7698944,3,Unknown
7699021,3,Test
7699031,3,Unknown
7699044,3,Unknown
7699141,5,Unknown
7699250,5,Test
7699312,1,Control
7699363,3,Test
7699381,5,Control
7699482,4,Unknown
7699492,8,Unknown
7699531,3,Control
7699551,9,Unknown
7699728,0,Unknown
7699771,3,Unknown
7699928,3,Unknown
7699944,6,Unknown
7700073,3,Test
7700346,3,Control
7700643,3,Unknown
7700694,2,Unknown
7700713,3,Unknown
7700727,5,Test
7700842,5,Unknown
7700858,3,Control
7701049,5,Unknown
7701085,5,Control
7701142,4,Unknown
7701238,9,Unknown
7701322,5,Test
7701428,1,Unknown
7701584,3,Test
7701708,3,Unknown
7701769,3,Unknown
7701830,3,Control
7701850,0,Unknown
7701926,5,Test
7702012,3,Unknown
7702085,3,Test
7702166,0,Control
7702214,2,Control
7702231,3,Unknown
7702264,5,Control
7702317,2,Unknown
7702566,3,Test
7702614,3,Unknown
7702688,4,Control
7702732,4,Test
7702759,5,Unknown
7702765,3,Test
7702827,3,Unknown
7702846,3,Unknown
7702888,3,Unknown
7702908,3,Unknown
7702962,3,Control
7702978,3,Unknown
7702990,5,Control
7703063,9,Control
7703196,5,Unknown
7703481,4,Unknown
7703498,6,Unknown
7703603,0,Unknown
7703649,0,Control
7703704,3,Unknown
7703737,0,Control
7703792,3,Unknown
7703829,0,Unknown
7703886,3,Test
7703956,3,Test
7704006,5,Unknown
7704425,3,Test
7704434,3,Unknown
7704467,3,Unknown
7704476,4,Unknown
7704509,3,Unknown
7704702,3,Test
7704754,6,Control
7704883,4,Unknown
7705023,3,Control
7705056,3,Control
7705086,3,Unknown
7705153,4,Unknown
7705159,0,Unknown
7705207,0,Unknown
7705406,0,Unknown
7705474,3,Control
7705694,6,Test
7705778,3,Unknown
7705780,1,Test
7705792,2,Control
7705839,8,Test
7705920,5,Control
7705954,3,Test
7705990,3,Test
7706068,3,Test
7706107,3,Test
7706123,3,Unknown
7706200,3,Control
7706262,3,Unknown
7706345,9,Test
7706384,3,Unknown
7706526,3,Test
7706536,3,Unknown
7706721,3,Unknown
7706822,5,Control
7706833,3,Unknown
7706925,3,Test
7707023,3,Test
7707032,3,Control
7707178,3,Unknown
7707220,3,Unknown
7707245,2,Unknown
7707247,3,Control
7707286,3,Unknown
7707378,4,Unknown
7707391,1,Control
7707422,8,Test
7707431,0,Control
7707583,7,Control
7707667,5,Test
7707712,0,Unknown
7707762,4,Test
7707774,1,Control
7707795,1,Unknown
7707832,3,Control
7707869,9,Control
7708063,5,Test
7708064,3,Test
7708199,3,Test
7708339,0,Unknown
7708453,3,Unknown
7708479,7,Unknown
7708671,7,Unknown
7708706,3,Test
7708712,0,Unknown
7708772,3,Unknown
7708829,0,Test
7708840,3,Control
7708929,9,Test
7709064,3,Control
7709080,0,Unknown
7709285,0,Unknown
7709294,5,Test
7709301,3,Test
7709481,0,Unknown
7709518,10,Test
7709705,3,Unknown
7709844,3,Test
7709974,4,Unknown
7710207,3,Test
7710243,1,Unknown
7710263,7,Unknown
7710383,3,Unknown
7710488,0,Test
7710537,3,Unknown
7710564,3,Control
7710657,3,Unknown
7710716,4,Test
7710750,3,Unknown
7710847,3,Unknown
7711008,3,Unknown
7711033,0,Test
7711312,1,Unknown
7711399,0,Unknown
7711539,3,Control
7711628,1,Unknown
7711787,7,Unknown
7711789,3,Control
7711917,6,Test
7711967,5,Control
7712000,3,Test
7712167,4,Unknown
7712218,3,Unknown
7712304,2,Unknown
7712424,3,Unknown
7712483,3,Unknown
7712712,3,Unknown
7712939,5,Unknown
7713001,3,Unknown
7713138,3,Unknown
7713316,2,Unknown
7713343,3,Test
7713392,3,Unknown
7713539,3,Unknown
7713551,0,Unknown
7713728,3,Test
7713754,3,Unknown
7713773,3,Control
7713783,0,Unknown
7713830,3,Unknown
7714175,3,Test
7714286,3,Unknown
7714313,4,Unknown
7714346,5,Unknown
7714382,3,Unknown
7714438,2,Unknown
7714469,1,Unknown
7714496,3,Unknown
7714524,0,Control
7714556,3,Unknown
7714557,0,Unknown
7714570,2,Unknown
7714571,3,Test
7714718,4,Test
7714769,3,Unknown
7714801,3,Test
7714894,3,Unknown
7714965,5,Unknown
7715007,0,Unknown
7715050,1,Unknown
7715099,18,Unknown
7715102,4,Unknown
7715106,4,Unknown
7715375,3,Unknown
7715702,3,Unknown
7715715,3,Control
7715800,0,Test
7715876,12,Test
7715918,3,Unknown
7715938,3,Unknown
7716129,3,Unknown
7716135,4,Control
7716267,4,Unknown
7716303,0,Unknown
7716305,3,Unknown
7716356,5,Unknown
7716583,7,Test
7716615,3,Unknown
7716669,1,Control
7716790,3,Unknown
7716820,3,Test
7716851,1,Control
7716995,0,Unknown
7717037,2,Unknown
7717042,3,Unknown
7717061,0,Unknown
7717237,4,Control
7717247,3,Unknown
7717324,3,Test
7717331,1,Test
7717360,3,Unknown
7717405,1,Control
7717511,0,Test
7717622,5,Unknown
7717905,0,Unknown
7717942,10,Unknown
7718148,5,Test
7718220,3,Unknown
7718245,6,Test
7718315,3,Control
7718345,3,Test
7718474,0,Unknown
7718505,0,Unknown
7718607,3,Unknown
7718729,6,Test
7718817,0,Test
7718839,1,Unknown
7718849,7,Unknown
7719235,6,Unknown
7719321,4,Unknown
7719952,7,Control
7720091,3,Test
7720338,3,Unknown
7720386,3,Control
7720553,9,Test
7720688,3,Unknown
7720996,3,Control
7721395,2,Test
7721482,4,Test
7721552,3,Unknown
7721667,3,Test
7721819,3,Control
7721837,8,Control
7721850,5,Unknown
7722098,3,Unknown
7722105,3,Test
7722308,3,Control
7722573,1,Unknown
7722584,3,Control
7722659,1,Control
7722696,4,Unknown
7722733,3,Unknown
7722747,1,Unknown
7722771,3,Unknown
7722889,3,Unknown
7722964,10,Test
7722970,0,Unknown
7722989,3,Unknown
7723001,3,Test
7723064,3,Unknown
7723118,3,Unknown
7723133,1,Control
7723139,1,Control
7723151,6,Test
7723192,3,Unknown
7723350,3,Unknown
7723478,3,Control
7723493,4,Unknown
7723498,2,Test
7723505,4,Control
7723642,6,Control
7723675,1,Test
7723676,7,Test
7723706,3,Test
7723711,0,Unknown
7723720,1,Unknown
7723845,3,Test
7723861,3,Control
7724066,3,Unknown
7724099,5,Unknown
7724241,3,Unknown
7724271,3,Test
7724329,1,Control
7724489,2,Test
7724609,4,Test
7724739,3,Control
7724746,3,Unknown
7724797,3,Unknown
7724904,3,Control
7724935,4,Unknown
7725072,0,Unknown
7725098,2,Unknown
7725116,3,Unknown
7725213,3,Control
7725395,2,Unknown
7725674,3,Control
7725779,4,Unknown
7725817,3,Unknown
7725986,3,Unknown
7726175,3,Control
7726256,6,Test
7726374,3,Control
7726503,10,Unknown
7726525,3,Test
7726538,8,Unknown
7726539,3,Control
7726887,3,Unknown
7726889,3,Unknown
7726930,4,Control
7726964,3,Unknown
7726991,3,Unknown
7727044,3,Test
7727178,8,Control
7727202,3,Unknown
7727210,6,Unknown
7727813,0,Test
7727832,0,Test
7727853,3,Control
7728159,0,Unknown
7728310,3,Unknown
7728334,2,Test
7728371,3,Unknown
7728491,3,Control
7728556,10,Test
7728720,3,Control
7728725,6,Unknown
7728746,1,Unknown
7728789,3,Unknown
7728815,3,Control
7728833,6,Unknown
7728997,0,Test
7729027,2,Unknown
7729200,3,Unknown
7729224,0,Unknown
7729241,3,Control
7729386,5,Unknown
7729400,3,Unknown
7729415,0,Unknown
7729416,3,Control
7729471,3,Unknown
7729509,3,Unknown
7729535,0,Test
7729569,1,Control
7729691,11,Unknown
7729887,3,Unknown
7730070,0,Control
7730116,3,Unknown
7730144,3,Control
7730195,3,Unknown
7730277,3,Unknown
7730310,0,Control
7730369,3,Unknown
7730418,3,Control
7730434,1,Test
7730441,3,Unknown
7730538,0,Unknown
7730687,3,Unknown
7730688,2,Unknown
7730741,3,Control
7730839,5,Unknown
7730944,5,Unknown
7730967,3,Unknown
7731056,0,Unknown
7731057,3,Unknown
7731145,1,Control
7731196,10,Control
7731227,4,Unknown
7731353,3,Unknown
7731380,3,Unknown
7731412,3,Control
7731437,9,Unknown
7731442,2,Test
7731468,10,Unknown
7731495,7,Unknown
7731598,3,Unknown
7731611,3,Unknown
7731640,5,Unknown
7731734,3,Unknown
7731871,3,Unknown
7731901,3,Control
7732070,4,Unknown
7732116,0,Unknown
7732215,2,Unknown
7732268,3,Test
7732281,3,Unknown
7732298,3,Test
7732376,3,Unknown
7732508,3,Test
7732567,3,Test
7732604,1,Control
7732650,0,Control
7732727,6,Unknown
7732731,8,Test
7732755,4,Test
7732834,1,Unknown
7732856,2,Unknown
7733011,3,Unknown
7733026,5,Unknown
7733089,3,Test
7733101,3,Unknown
7733227,4,Test
7733245,6,Unknown
7733267,6,Control
7733337,3,Unknown
7733441,1,Unknown
7733500,1,Test
7733547,3,Control
7733673,3,Control
7733722,1,Unknown
7733810,3,Unknown
7733877,4,Control
7733914,3,Test
7734099,0,Unknown
7734253,5,Unknown
7734332,1,Test
7734339,4,Unknown
7734860,3,Unknown
7734945,2,Control
7734971,3,Control
7734993,4,Unknown
7735005,3,Control
7735055,3,Unknown
7735187,3,Control
7735264,3,Unknown
7735298,3,Unknown
7735358,4,Unknown
7735522,3,Test
7735547,2,Unknown
7735557,5,Unknown
7735715,1,Unknown
7735750,4,Control
7735861,3,Test
7735906,3,Test
7735963,3,Unknown
7736000,3,Unknown
7736224,3,Test
7736241,6,Unknown
7736243,3,Control
7736245,4,Test
7736321,3,Unknown
7736383,3,Unknown
7736447,1,Control
7736480,5,Unknown
7736525,3,Control
7736945,2,Test
7737184,4,Test
7737328,3,Unknown
7737407,3,Unknown
7737431,1,Unknown
7737525,5,Test
7737613,4,Unknown
7737702,3,Test
7737896,3,Unknown
7737932,3,Unknown
7738007,3,Unknown
7738024,3,Control
7738449,3,Unknown
7738477,5,Control
7738499,3,Unknown
7738532,3,Unknown
7738605,4,Control
7738708,3,Test
7738779,3,Unknown
7738852,3,Control
7738960,0,Unknown
7739015,0,Unknown
7739059,3,Test
7739194,0,Test
7739370,3,Unknown
7739383,3,Unknown
7739468,4,Unknown
7739546,1,Unknown
7739677,2,Test
7739905,5,Unknown
7739924,2,Unknown
7740001,3,Unknown
7740115,4,Unknown
7740183,3,Test
7740260,3,Test
7740326,1,Unknown
7740410,7,Unknown
7740522,3,Test
7740530,1,Test
7740720,1,Unknown
7740732,3,Test
7740796,3,Unknown
7740870,3,Unknown
7740897,3,Unknown
7740977,3,Unknown
7741152,4,Unknown
7741281,3,Control
7741322,3,Unknown
7741327,4,Unknown
7741330,3,Unknown
7741338,3,Unknown
7741374,3,Unknown
7741380,3,Unknown
7741585,4,Unknown
7741639,5,Control
7741658,0,Unknown
7741823,3,Unknown
7741941,7,Unknown
7742066,5,Unknown
7742323,6,Control
7742331,4,Test
7742367,3,Unknown
7742486,3,Unknown
7742541,3,Unknown
7742571,1,Unknown
7742670,0,Test
7742758,3,Unknown
7743144,3,Control
7743157,3,Test
7743460,3,Unknown
7743470,4,Control
7743558,3,Test
7743643,4,Unknown
7743685,3,Control
7743748,7,Unknown
7743759,3,Unknown
7743763,3,Unknown
7743934,3,Test
7744069,3,Unknown
7744174,3,Unknown
7744179,3,Unknown
7744279,2,Test
7744299,6,Control
7744382,3,Control
7744461,3,Unknown
7744528,2,Test
7744581,4,Test
7744588,3,Unknown
7744634,3,Unknown
7744808,5,Control
7744878,3,Test
7745166,0,Test
7745167,3,Unknown
7745272,3,Unknown
7745353,3,Test
7745364,3,Unknown
7745397,0,Control
7745674,6,Control
7745725,3,Test
7745786,3,Test
7745959,0,Unknown
7746054,3,Control
7746186,0,Test
7746378,3,Unknown
7746505,3,Unknown
7746671,3,Test
7746715,5,Test
7746777,1,Unknown
7746821,3,Test
7746879,1,Unknown
7746925,11,Unknown
7746952,7,Unknown
7746966,3,Control
7747039,0,Unknown
7747447,6,Control
7747654,3,Test
7747995,3,Unknown
7748062,3,Unknown
7748308,3,Test
7748353,3,Unknown
7748372,0,Unknown
7748410,0,Control
7748462,10,Control
7748548,4,Test
7748677,3,Unknown
7748898,0,Unknown
7749080,3,Test
7749137,6,Control
7749216,3,Unknown
7749310,0,Control
7749335,0,Unknown
7749406,3,Control
7749478,2,Test
7749742,3,Unknown
7750161,10,Unknown
7750240,3,Unknown
7750337,3,Control
7750538,4,Test
7750591,3,Test
7750644,0,Test
7750678,3,Unknown
7750753,3,Unknown
7750836,3,Unknown
7750878,3,Test
7750991,0,Unknown
7751362,3,Unknown
7751392,3,Control
7751393,3,Unknown
7751403,6,Control
7751464,7,Test
7751538,0,Test
7751717,6,Test
7751837,3,Unknown
7751905,3,Test
7752215,3,Unknown
7752227,0,Control
7752289,3,Control
7752332,3,Unknown
7752374,3,Unknown
7752431,0,Control
7752672,3,Unknown
7752727,3,Test
7752766,3,Control
7752910,7,Unknown
7752954,3,Unknown
7753059,1,Control
7753126,3,Test
7753405,0,Unknown
7753735,2,Unknown
7753751,4,Test
7753815,3,Test
7753893,6,Test
7753959,3,Unknown
7753972,3,Unknown
7753976,3,Unknown
7754038,1,Control
7754109,5,Unknown
7754205,2,Control
7754665,3,Unknown
7754759,3,Unknown
7754801,5,Unknown
7754859,3,Unknown
7754973,3,Unknown
7754994,7,Unknown
7755039,5,Unknown
7755406,5,Control
7755452,1,Control
7755492,3,Unknown
7755734,3,Unknown
7755762,3,Test
7756099,3,Unknown
7756202,9,Control
7756315,6,Unknown
7756489,15,Control
7756519,3,Test
7756574,3,Unknown
7756688,2,Unknown
7756716,3,Unknown
7756840,0,Test
7757155,3,Test
7757304,3,Unknown
7757386,3,Unknown
7757418,3,Unknown
7757434,3,Unknown
7757545,3,Unknown
7757681,3,Unknown
7757841,2,Test
7757948,3,Unknown
7758087,3,Unknown
7758106,11,Unknown
7758136,3,Unknown
7758245,0,Test
7758308,3,Unknown
7758352,3,Test
7758380,3,Test
7758423,6,Control
7758476,3,Control
7758479,0,Unknown
7758497,3,Unknown
7758582,3,Unknown
7758608,6,Test
7758621,3,Test
7758710,0,Unknown
7758940,3,Test
7758973,3,Test
7758982,0,Unknown
7758995,3,Test
7759102,3,Control
7759108,1,Control
7759130,3,Test
7759406,3,Unknown
7759440,3,Unknown
7759469,3,Test
7759596,7,Test
7759649,3,Unknown
7759679,7,Test
7759731,0,Unknown
7759757,3,Unknown
7759773,3,Unknown
7759774,9,Control
7759903,6,Control
7759981,9,Unknown
7760088,3,Unknown
7760098,0,Unknown
7760217,3,Unknown
7760221,0,Control
7760229,3,Control
7760264,4,Unknown
7760275,5,Unknown
7760432,3,Unknown
7760573,3,Test
7760745,9,Control
7760785,3,Unknown
7760839,1,Test
7760916,3,Test
7760944,6,Unknown
7761040,1,Test
7761083,3,Unknown
7761147,3,Unknown
7761192,0,Unknown
7761203,4,Test
7761317,3,Unknown
7761355,9,Unknown
7761531,5,Test
7761544,3,Unknown
7761667,0,Control
7761694,5,Test
7761762,4,Unknown
7761791,3,Unknown
7761840,0,Unknown
7761952,0,Unknown
7761966,0,Unknown
7762033,3,Unknown
7762170,0,Unknown
7762216,5,Control
7762269,4,Test
7762280,4,Test
7762294,0,Unknown
7762381,12,Unknown
7762392,3,Test
7762407,1,Unknown
7762504,0,Unknown
7762521,4,Unknown
7762552,6,Unknown
7762554,3,Control
7762716,3,Unknown
7762811,1,Test
7762867,3,Control
7762941,3,Unknown
7763031,4,Control
7763094,3,Control
7763229,3,Test
7763256,3,Test
7763295,3,Test
7763318,5,Test
7763320,0,Unknown
7763357,6,Unknown
7763377,2,Control
7763445,5,Test
7763485,3,Unknown
7763498,3,Test
7763589,5,Test
7763597,5,Control
7763624,1,Unknown
7763908,0,Unknown
7764036,0,Unknown
7764176,3,Unknown
7764241,0,Test
7764268,5,Unknown
7764337,3,Unknown
7764419,3,Unknown
7764451,15,Unknown
7764561,5,Control
7764616,5,Control
7764700,7,Unknown
7764739,3,Unknown
7764781,2,Unknown
7764814,5,Control
7764816,4,Unknown
7764966,3,Unknown
7764976,7,Control
7764991,3,Unknown
7765073,1,Unknown
7765134,3,Control
7765513,3,Unknown
7765523,3,Unknown
7765640,3,Unknown
7765885,3,Control
7766056,3,Unknown
7766285,4,Unknown
7766387,1,Unknown
7766636,3,Test
7766714,3,Control
7766718,3,Unknown
7766776,4,Unknown
7766973,3,Unknown
7767184,3,Test
7767378,3,Test
7767535,4,Unknown
7767546,1,Unknown
7767586,0,Test
7767796,7,Control
7767849,3,Test
7767871,8,Unknown
7768016,8,Unknown
7768087,0,Test
7768098,0,Unknown
7768134,3,Test
7768396,5,Unknown
7768424,0,Test
7768441,3,Unknown
7768455,3,Test
7768645,3,Unknown
7768838,0,Unknown
7768954,3,Test
7768966,3,Unknown
7769078,3,Control
7769110,7,Test
7769282,3,Unknown
7769344,16,Test
7769451,10,Control
7769540,3,Unknown
7769650,3,Control
7769680,3,Unknown
7769865,3,Control
7769949,6,Unknown
7769967,3,Test
7770136,8,Unknown
7770161,3,Unknown
7770172,7,Unknown
7770368,3,Test
7770587,3,Test
